,DateString,Open,High,Low,Close,Volume,Turnover,Unadjusted Close,Dividend,Symbol,SwHL,Peak,Consol_Detected,Consol_LHS_Price,Consol_Len_Bars,Consol_Depth_Percent,Close_21_bar_ema,Close_50_bar_sma,Close_150_bar_sma,Close_200_bar_sma,RSL,RSL_NH,DayOfWeek,RS,RS_New_High,52_week_low,52_week_high,Stage 2
54,2023-06-09,47.095318,47.66332,46.60566,46.625248,3363134.2,157964000.0,47.61,0.0,DELL,0,0,False,0.0,0,0.0,45.43328683558653,43.44253303527832,,,0.010845956,False,4,100,True,,,False
55,2023-06-12,46.73297,47.124695,46.630146,47.07573,3672821.8,172382830.0,48.07,0.0,DELL,0,0,False,0.0,0,0.0,45.58259979327113,43.610037307739255,,,0.0108496165,False,0,100,True,,,False
56,2023-06-13,47.281387,47.81022,47.252007,47.79063,2864923.5,136239220.0,48.8,0.0,DELL,0,0,False,0.0,0,0.0,45.78332984302613,43.785043258666995,,,0.010938549,False,1,100,True,,,False
57,2023-06-14,47.62415,48.662224,47.62415,48.358635,4098435.0,197581040.0,49.38,0.0,DELL,0,0,False,0.0,0,0.0,46.01744848899925,43.95665145874023,,,0.011059495,False,2,100,True,,,False
58,2023-06-15,48.329254,49.416298,48.157875,49.161674,3284547.8,160910320.0,50.2,0.0,DELL,1,0,False,0.0,0,0.0,46.303287217227656,44.14626228332519,,,0.011107875,False,3,100,True,,,False
59,2023-06-16,49.156776,49.259605,48.50553,48.642635,9561016.0,466141380.0,49.67,0.0,DELL,0,0,False,0.0,0,0.0,46.51595522888505,44.32685157775879,,,0.011031102,False,4,100,True,,,False
60,2023-06-20,48.485947,48.5545,47.731876,48.309673,4302499.0,207229120.0,49.33,0.0,DELL,-1,0,False,0.0,0,0.0,46.67902050892515,44.51185005187988,,,0.011007716,False,1,100,True,,,False
61,2023-06-21,48.848293,49.54361,48.383118,49.02457,6068872.0,297094750.0,50.06,0.0,DELL,0,0,False,0.0,0,0.0,46.89225232312177,44.68784454345703,,,0.011229512,False,2,100,True,,,False
62,2023-06-22,48.80912,50.376026,48.730774,50.219334,6460406.5,322290020.0,51.28,0.0,DELL,0,0,False,0.0,0,0.0,47.194714261809025,44.88443328857422,,,0.011460655,False,3,100,True,,,False
63,2023-06-23,49.54361,50.591476,49.46526,49.817818,18678138.0,931813760.0,50.87,0.0,DELL,0,0,False,0.0,0,0.0,47.4331782096435,45.06774879455566,,,0.01145677,False,4,100,True,,,False
64,2023-06-26,50.062645,50.513134,49.671898,50.25851,3476454.2,174104500.0,51.32,0.0,DELL,0,0,False,0.0,0,0.0,47.69002660782133,45.24473190307617,,,0.011610211,False,0,100,True,,,False
65,2023-06-27,50.25851,50.503338,49.79823,50.32706,3569837.8,179396540.0,51.39,0.0,DELL,0,0,False,0.0,0,0.0,47.92975697978875,45.410852584838864,,,0.011494368,False,1,100,True,,,False
66,2023-06-28,49.974506,50.846096,49.85699,50.699203,3009081.2,151940640.0,51.77,0.0,DELL,0,0,False,0.0,0,0.0,48.18152484446349,45.571794204711914,,,0.011583465,False,2,100,True,,,False
67,2023-06-29,50.924446,52.05066,50.72858,52.00169,4118609.2,212524180.0,53.1,0.0,DELL,0,0,False,0.0,0,0.0,48.52881257777487,45.72829895019531,,,0.011828136,False,3,100,True,,,False
68,2023-06-30,52.824318,53.48046,52.64804,52.990803,5291888.0,280670660.0,54.11,0.0,DELL,0,0,False,0.0,0,0.0,48.93444804933103,45.93701438903808,,,0.011907029,False,4,100,True,,,False
69,2023-07-03,52.883076,53.646942,52.628456,53.48046,1867199.8,99309210.0,54.61,0.0,DELL,1,0,False,0.0,0,0.0,49.34772196490144,46.17319358825684,,,0.012003004,True,0,100,True,,,False
70,2023-07-05,52.961422,53.544113,52.74597,53.088734,2695719.8,143190220.0,54.21,0.0,DELL,0,0,False,0.0,0,0.0,49.687813938373644,46.397848739624024,,,0.011938584,False,2,100,True,,,False
71,2023-07-06,52.540318,53.201355,52.23673,52.687214,3672147.8,193463380.0,53.8,0.0,DELL,0,0,False,0.0,0,0.0,49.960486661949226,46.615648651123045,,,0.011942908,False,3,100,True,,,False
72,2023-07-07,52.80473,53.392323,52.36404,52.4228,5518361.5,292405630.0,53.53,0.0,DELL,0,0,False,0.0,0,0.0,50.1843331614755,46.8471590423584,,,0.011917115,False,4,100,True,,,False
73,2023-07-10,52.168175,53.744877,52.119213,53.73508,3306864.5,175628820.0,54.87,0.0,DELL,-1,0,False,0.0,0,0.0,50.50712839397719,47.10569854736328,,,0.012186125,True,0,100,True,,,False
74,2023-07-11,53.862392,54.704605,53.744877,54.58709,4694221.0,254992980.0,55.74,0.0,DELL,1,1,False,0.0,0,0.0,50.87803395257692,47.359145660400394,,,0.012296439,True,1,100,True,,,False
75,2023-07-12,54.35205,54.53812,53.029976,53.049557,6006336.5,321989860.0,54.17,0.0,DELL,-1,0,False,0.0,0,0.0,51.075445114358814,47.56832748413086,,,0.011862177,False,2,100,True,,,False
76,2023-07-13,53.431496,54.508743,53.098526,54.489155,5489354.5,296742240.0,55.64,0.0,DELL,0,0,False,0.0,0,0.0,51.385782359932904,47.79983787536621,,,0.012081745,False,3,100,True,,,False
77,2023-07-14,54.430397,54.93964,53.705704,54.273705,4317258.0,234588000.0,55.42,0.0,DELL,1,1,False,0.0,0,0.0,51.648320738921605,48.00862808227539,,,0.012046315,False,4,100,True,,,False
78,2023-07-17,54.430397,54.508743,53.558804,53.5686,4234126.5,228095860.0,54.7,0.0,DELL,0,0,False,0.0,0,0.0,51.82289155364943,48.19548164367676,,,0.011844149,False,0,100,True,,,False
79,2023-07-18,53.842808,53.911358,52.02128,52.716595,5797863.5,307036400.0,53.83,0.0,DELL,-1,-1,False,0.0,0,0.0,51.904137293867194,48.384489669799805,,,0.011573398,False,1,100,True,,,False
80,2023-07-19,52.8537,53.392323,52.83411,53.176872,3362199.0,178678610.0,54.3,0.0,DELL,0,0,False,0.0,0,0.0,52.01984047200817,48.559003829956055,,,0.011646984,False,2,100,True,,,False
81,2023-07-20,52.73618,53.10832,52.138798,52.49135,3487026.8,182966690.0,53.6,0.0,DELL,0,0,False,0.0,0,0.0,52.062704816971205,48.70746810913086,,,0.01157505,False,3,100,True,,,False
82,2023-07-21,52.33466,53.157284,52.324867,52.45218,2936413.0,154614220.0,53.56,0.0,DELL,0,0,False,0.0,0,0.0,52.098111556799104,48.85593246459961,,,0.011562665,False,4,100,True,,,False
83,2023-07-24,53.02413,53.472816,52.831837,52.984684,2979028.5,158089660.0,53.73,0.0,DELL,0,0,False,0.0,0,0.0,52.17870905076996,49.01798484802246,,,0.011633122,False,0,100,True,,,False
84,2023-07-25,53.25094,53.901783,53.25094,53.615807,2429277.8,130311650.0,54.37,0.0,DELL,0,0,False,0.0,0,0.0,52.309354280662674,49.214792251586914,,,0.011738649,False,1,100,True,,,False
85,2023-07-26,53.487614,53.788376,53.014267,53.172047,1958493.2,104453640.0,53.92,0.0,DELL,0,0,False,0.0,0,0.0,52.3877808607276,49.40154930114746,,,0.011643302,False,2,100,True,,,False
86,2023-07-27,53.674976,54.02012,52.846626,52.964962,2999127.2,160404620.0,53.71,0.0,DELL,1,0,False,0.0,0,0.0,52.44025187389921,49.5808349609375,,,0.01167295,False,3,100,True,,,False
87,2023-07-28,53.388996,53.66511,51.796402,51.880222,4814912.0,253016980.0,52.61,0.0,DELL,0,0,False,0.0,0,0.0,52.389340096322606,49.72961196899414,,,0.011322047,False,4,100,True,,,False
88,2023-07-31,51.81119,52.422592,51.63369,52.18592,3919939.5,204050370.0,52.92,0.0,DELL,-1,-1,False,0.0,0,0.0,52.37084742532346,49.87529739379883,,,0.011372059,False,0,100,True,,,False
89,2023-08-01,52.047863,52.930447,52.047863,52.629677,3733141.2,196420640.0,53.37,0.0,DELL,1,0,False,0.0,0,0.0,52.3943773701893,50.00498336791992,,,0.011499406,False,1,100,True,,,False
90,2023-08-02,52.309185,52.521202,51.737232,52.215504,2828316.0,147458540.0,52.95,0.0,DELL,0,0,False,0.0,0,0.0,52.37811612677454,50.11404640197754,,,0.01156902,False,2,100,True,,,False
91,2023-08-03,51.771748,53.206566,51.327988,52.767735,2652338.0,139497800.0,53.51,0.0,DELL,-1,-1,False,0.0,0,0.0,52.41353598139394,50.238267211914064,,,0.01172124,False,3,100,True,,,False
92,2023-08-04,52.846626,53.803173,52.32398,52.501484,2569284.8,136230540.0,53.24,0.0,DELL,0,0,False,0.0,0,0.0,52.4215312482887,50.380470733642575,,,0.011724237,False,4,100,True,,,False
93,2023-08-07,52.787457,53.88206,52.787457,53.813034,2776899.8,148835060.0,54.57,0.0,DELL,0,0,False,0.0,0,0.0,52.5480315036822,50.55752326965332,,,0.011909649,False,0,100,True,,,False
94,2023-08-08,54.276512,57.905468,54.059563,56.78128,8374130.5,474063580.0,57.58,0.0,DELL,1,1,False,0.0,0,0.0,52.932872323127285,50.75143836975098,,,0.012619802,True,1,100,True,,,False
95,2023-08-09,56.672806,57.067257,55.760635,55.78529,2793021.2,157247520.0,56.57,0.0,DELL,0,0,False,0.0,0,0.0,53.19218299960701,50.91701156616211,,,0.012486327,False,2,100,True,,,False
96,2023-08-10,56.396687,56.584053,54.65124,55.223198,3233989.2,178870910.0,56.0,0.0,DELL,-1,0,False,0.0,0,0.0,53.37682072118926,51.09465065002441,,,0.0123574175,False,3,100,True,,,False
97,2023-08-11,55.292225,56.78128,54.97676,56.051544,3161920.5,177645860.0,56.84,0.0,DELL,1,0,False,0.0,0,0.0,53.61997740012234,51.33801826477051,,,0.012556209,False,4,100,True,,,False
98,2023-08-14,55.735985,56.16988,55.509174,55.972652,2285580.5,127672610.0,56.76,0.0,DELL,0,0,False,0.0,0,0.0,53.8338569487751,51.56707702636719,,,0.012466846,False,0,100,True,,,False
99,2023-08-15,55.77543,55.903625,54.917496,54.95694,2311458.2,127853090.0,55.73,0.0,DELL,0,0,False,0.0,0,0.0,53.93595538045606,51.7403702545166,,,0.012383658,False,1,100,True,,,False
100,2023-08-16,54.907635,55.523968,54.394848,54.454018,1860496.9,102109980.0,55.22,0.0,DELL,0,0,False,0.0,0,0.0,53.983051949429154,51.93866455078125,,,0.012363746,False,2,100,True,,,False
101,2023-08-17,54.532906,55.055557,53.86727,54.09901,4022753.5,218886900.0,54.86,0.0,DELL,0,0,False,0.0,0,0.0,53.993593632892804,52.10302551269531,,,0.012378617,False,3,100,True,,,False
102,2023-08-18,53.753864,54.58221,53.576363,54.168037,2357334.8,127925360.0,54.93,0.0,DELL,-1,-1,False,0.0,0,0.0,54.00945215849808,52.25290199279785,,,0.012396255,False,4,100,True,,,False
103,2023-08-21,54.31596,55.666954,54.31596,55.272503,4133384.2,228193470.0,56.05,0.0,DELL,0,0,False,0.0,0,0.0,54.12427495310461,52.4203630065918,,,0.012562589,False,0,100,True,,,False
104,2023-08-22,55.647232,55.77543,54.779438,55.02597,2219281.8,122461500.0,55.8,0.0,DELL,0,0,False,0.0,0,0.0,54.206247271820956,52.588377456665036,,,0.012541389,False,1,100,True,,,False
105,2023-08-23,55.440147,56.130432,54.937218,56.041683,2680871.8,149520690.0,56.83,0.0,DELL,0,0,False,0.0,0,0.0,54.37310508320282,52.76769653320312,,,0.012633354,True,2,100,True,,,False
106,2023-08-24,56.64322,56.86017,55.440147,55.923347,3981180.0,223206640.0,56.71,0.0,DELL,1,1,False,0.0,0,0.0,54.514036209561155,52.930350875854494,,,0.012778653,True,3,100,True,,,False
107,2023-08-25,55.992374,56.08606,54.848465,55.430283,2718692.2,150794940.0,56.21,0.0,DELL,-1,0,False,0.0,0,0.0,54.59733133530772,53.07178382873535,,,0.012581464,False,4,100,True,,,False
108,2023-08-28,55.578205,56.70239,55.292225,56.396687,3298321.8,185616620.0,57.19,0.0,DELL,1,0,False,0.0,0,0.0,54.76090908245748,53.21648406982422,,,0.012721124,False,0,100,True,,,False
109,2023-08-29,56.38683,56.48544,55.538757,55.71626,5008852.0,280145860.0,56.5,0.0,DELL,0,0,False,0.0,0,0.0,54.84775907520548,53.35795654296875,,,0.0123879155,False,1,100,True,,,False
110,2023-08-30,53.92151,55.17389,52.87621,54.917496,6429767.5,350380930.0,55.69,0.0,DELL,-1,-1,False,0.0,0,0.0,54.85409877087217,53.49011299133301,,,0.012163693,False,2,100,True,,,False
111,2023-08-31,55.213337,56.011112,54.789303,55.45987,7149520.5,397057150.0,56.24,0.0,DELL,0,0,False,0.0,0,0.0,54.90916882668067,53.61881896972656,,,0.012303472,False,3,100,True,,,False
112,2023-09-01,63.200974,69.30511,62.974167,67.2441,32521624.0,2197602300.0,68.19,0.0,DELL,0,0,False,0.0,0,0.0,56.03052643134855,53.95931434631348,,,0.014890949,True,4,100,True,,,False
113,2023-09-05,67.10605,68.86136,66.60312,67.15535,9599533.0,651240060.0,68.1,0.0,DELL,0,0,False,0.0,0,0.0,57.04187400408462,54.306064987182616,,,0.014933931,True,1,100,True,,,False
114,2023-09-06,67.05674,69.50234,66.8891,69.49248,7692320.0,527281470.0,70.47,0.0,DELL,0,0,False,0.0,0,0.0,58.17374704162167,54.69074432373047,,,0.015562152,True,2,100,True,,,False
115,2023-09-07,68.50635,69.6401,67.61883,68.02315,7756925.0,530092100.0,68.98,0.0,DELL,0,0,False,0.0,0,0.0,59.069147090838584,55.044666061401365,,,0.015282185,False,3,100,True,,,False
116,2023-09-08,68.40774,69.90665,68.131615,69.52206,5628560.5,390575360.0,70.5,0.0,DELL,0,0,False,0.0,0,0.0,60.019411589815974,55.42112312316895,,,0.015596682,True,4,100,True,,,False
117,2023-09-11,70.13346,71.809875,69.58122,71.159035,7553987.0,535681800.0,72.16,0.0,DELL,1,1,False,0.0,0,0.0,61.03210460246942,55.80427001953125,,,0.015857307,True,0,100,True,,,False
118,2023-09-12,70.65611,71.2675,69.61081,69.74887,4849792.0,341285760.0,70.73,0.0,DELL,0,0,True,71.80987548828125,0,11.753983951151392,61.82453789766396,56.139431381225585,,,0.0156321,False,1,100,True,,,False
119,2023-09-13,69.93623,70.21235,68.79233,69.47275,2840866.0,197088240.0,70.45,0.0,DELL,0,0,True,71.80987548828125,1,11.753983951151392,62.51982970721581,56.459277114868165,,,0.015550908,False,2,100,True,,,False
120,2023-09-14,69.49248,70.172905,69.14733,70.172905,5188823.5,361974460.0,71.16,0.0,DELL,0,0,True,71.80987548828125,2,11.753983951151392,63.21556382185635,56.800960540771484,,,0.015576325,False,3,100,True,,,False
121,2023-09-15,69.91641,70.103874,67.69772,68.32884,6179174.5,422958000.0,69.29,0.0,DELL,0,0,True,71.80987548828125,3,11.753983951151392,63.680407307422676,57.1137931060791,,,0.015353693,False,4,100,True,,,False
122,2023-09-18,68.05273,68.486626,67.45129,68.19079,3576981.0,243421200.0,69.15,0.0,DELL,-1,0,True,71.80987548828125,4,11.753983951151392,64.09044194029724,57.42915290832519,,,0.015311628,False,0,100,True,,,False
123,2023-09-19,68.8367,69.43331,68.318985,68.93038,3898268.8,268721100.0,69.9,0.0,DELL,0,0,True,71.80987548828125,5,11.753983951151392,64.53043647071588,57.73305892944336,,,0.015511061,False,1,100,True,,,False
124,2023-09-20,68.94025,69.477,67.91467,67.9837,3135200.0,215659140.0,68.94,0.0,DELL,1,0,True,71.80987548828125,6,11.753983951151392,64.84436984731273,58.0009912109375,,,0.015443119,False,2,100,True,,,False
125,2023-09-21,67.31313,68.24009,67.09618,67.49064,3979856.5,269177200.0,68.44,0.0,DELL,-1,-1,True,71.80987548828125,7,11.753983951151392,65.0849397460034,58.289812850952146,,,0.015586752,False,3,100,True,,,False
126,2023-09-22,67.77662,69.61081,67.668144,69.07831,4558261.0,314127140.0,70.05,0.0,DELL,0,0,True,71.80987548828125,8,11.753983951151392,65.44797323322751,58.58159591674805,,,0.015990127,True,4,100,True,,,False
127,2023-09-25,69.21636,69.99541,68.43732,69.05858,3694962.8,255219520.0,70.03,0.0,DELL,1,1,True,71.80987548828125,9,11.753983951151392,65.77621007486236,58.87729339599609,,,0.015921507,False,0,100,True,,,False
128,2023-09-26,68.83177,69.063515,67.97384,67.97384,3259597.5,223180000.0,68.93,0.0,DELL,0,0,True,71.80987548828125,10,11.753983951151392,65.97599450497962,59.16539817810059,,,0.015905783,False,1,100,True,,,False
129,2023-09-27,68.83177,69.00928,66.297424,67.00743,5595004.0,376005380.0,67.95,0.0,DELL,-1,-1,True,71.80987548828125,11,11.753983951151392,66.06976146182451,59.451214904785154,,,0.015676051,False,2,100,True,,,False
130,2023-09-28,67.263824,68.30912,67.115906,67.549805,3422567.0,231867740.0,68.5,0.0,DELL,0,0,True,71.80987548828125,12,11.753983951151392,66.20431084597682,59.738673553466796,,,0.015710352,False,3,100,True,,,False
131,2023-09-29,68.14148,68.634544,67.59911,67.94425,6469561.5,440391260.0,68.9,0.0,DELL,1,0,True,71.80987548828125,13,11.753983951151392,66.36248731581168,60.04773162841797,,,0.015845023,False,4,100,True,,,False
132,2023-10-02,67.65828,68.36829,66.40589,66.760895,3957429.5,265549870.0,67.7,0.0,DELL,0,0,True,71.80987548828125,14,11.753983951151392,66.3987061757734,60.33390594482422,,,0.015567822,False,0,100,True,,,False
133,2023-10-03,67.78647,67.9837,65.893105,66.30728,4390574.0,292124130.0,67.24,0.0,DELL,0,0,True,71.80987548828125,15,11.753983951151392,66.39039484107951,60.60035789489746,,,0.015677517,False,1,100,True,,,False
134,2023-10-04,66.376305,66.92854,65.5381,66.26783,6160729.5,408024320.0,67.2,0.0,DELL,0,0,True,71.80987548828125,16,11.753983951151392,66.37925257325588,60.853398361206054,,,0.015542147,False,2,100,True,,,False
135,2023-10-05,65.37046,66.129776,63.427784,65.27185,7432950.0,482605730.0,66.19,0.0,DELL,-1,-1,True,71.80987548828125,17,11.753983951151392,66.27857966531785,61.095394439697266,,,0.015328543,False,3,100,True,,,False
136,2023-10-06,65.794495,66.13964,64.976006,65.4888,8167286.5,534919700.0,66.41,0.0,DELL,0,0,True,71.80987548828125,18,11.753983951151392,66.20678151836424,61.345871200561525,,,0.015199907,False,4,100,True,,,False
137,2023-10-09,65.32115,66.5193,65.08448,66.248116,6097037.0,403413340.0,67.18,0.0,DELL,0,0,True,71.80987548828125,19,11.753983951151392,66.21053915665392,61.6332290649414,,,0.015279822,False,0,100,True,,,False
138,2023-10-10,66.40589,67.59418,66.40589,67.03702,8152547.0,547849700.0,67.98,0.0,DELL,0,0,True,71.80987548828125,20,11.753983951151392,66.28567358080043,61.93025100708008,,,0.0153816715,False,1,100,True,,,False
139,2023-10-11,67.2934,69.37414,67.13563,69.36427,5160224.0,353549300.0,70.34,0.0,DELL,0,0,True,71.80987548828125,21,11.753983951151392,66.56554626175395,62.2649429321289,,,0.015847627,False,2,100,True,,,False
140,2023-10-12,69.05858,69.788315,67.69772,68.09218,4362256.0,300022620.0,69.05,0.0,DELL,1,1,True,71.80987548828125,22,11.753983951151392,66.70433099656964,62.582476425170896,,,0.015654778,False,3,100,True,,,False
141,2023-10-13,68.45704,69.66012,66.81513,67.09618,4701178.5,317617920.0,68.04,0.0,DELL,0,0,True,71.80987548828125,23,11.753983951151392,66.73995397659561,62.86904541015625,,,0.015503604,False,4,100,True,,,False
142,2023-10-16,66.9384,67.65828,66.327,66.82007,5463275.0,365902750.0,67.76,0.0,DELL,0,0,True,71.80987548828125,24,11.753983951151392,66.74723710230283,63.155417098999024,,,0.015277943,False,0,100,True,,,False
143,2023-10-17,66.327,67.69279,65.774765,66.95813,4279470.5,287073280.0,67.9,0.0,DELL,0,0,True,71.80987548828125,25,11.753983951151392,66.76640917325825,63.41831901550293,,,0.015311014,False,1,100,True,,,False
144,2023-10-18,66.31714,67.38709,65.94241,65.962135,3482907.0,231316130.0,66.89,0.0,DELL,0,0,True,71.80987548828125,26,11.753983951151392,66.69329336795671,63.60193611145019,,,0.015288123,False,2,100,True,,,False
145,2023-10-19,66.30728,67.7273,65.8586,66.10019,4817594.0,320580320.0,67.03,0.0,DELL,0,0,True,71.80987548828125,27,11.753983951151392,66.63937480805014,63.8082341003418,,,0.01545119,False,3,100,True,,,False
146,2023-10-20,65.893105,66.31714,64.4435,64.995735,4681976.0,305433150.0,65.91,0.0,DELL,0,0,True,71.80987548828125,28,11.753983951151392,66.48995302263258,64.0036848449707,,,0.015386664,False,4,100,True,,,False
147,2023-10-23,64.90648,65.719666,64.152794,64.995735,2969711.5,193526900.0,65.54,0.0,DELL,-1,0,True,71.80987548828125,29,11.753983951151392,66.35411503588934,64.18256866455079,,,0.015412644,False,0,100,True,,,False
148,2023-10-24,65.83868,66.60228,65.47174,66.39402,4112624.8,272213950.0,66.95,0.0,DELL,0,0,True,71.80987548828125,30,11.753983951151392,66.35774276722361,64.39099601745606,,,0.015630655,False,1,100,True,,,False
149,2023-10-25,66.275024,66.979126,65.53125,65.789085,4619530.0,305303230.0,66.34,0.0,DELL,1,0,True,71.80987548828125,31,11.753983951151392,66.30604664185634,64.60763893127441,52.959886627197264,,0.015713565,False,2,100,True,,,False
150,2023-10-26,65.59075,66.04693,63.369354,63.97429,4443013.5,285350720.0,64.51,0.0,DELL,-1,-1,True,71.80987548828125,32,11.753983951151392,66.09406866899937,64.7980443572998,53.141582845052085,,0.015463073,False,3,100,True,,,False
151,2023-10-27,64.46022,65.61059,64.46022,65.41225,5317437.0,347030270.0,65.96,0.0,DELL,0,0,True,71.80987548828125,33,11.753983951151392,66.03208485400866,65.02430908203125,53.335713450113936,,0.0158869,False,4,100,True,,,False
152,2023-10-30,65.40232,66.23535,65.29622,65.87834,3773326.0,248205140.0,66.43,0.0,DELL,0,0,True,71.80987548828125,34,11.753983951151392,66.01810820135375,65.25851516723633,53.52900299072266,,0.015810221,False,0,100,True,,,False
153,2023-10-31,65.48166,66.40394,65.18416,66.35436,3140280.0,207380000.0,66.91,0.0,DELL,0,0,True,71.80987548828125,35,11.753983951151392,66.04867677284822,65.48015235900878,53.72339472452799,,0.015822016,False,1,100,True,,,False
154,2023-11-01,66.7312,68.16916,66.19569,68.09974,3436172.2,232207970.0,68.67,0.0,DELL,0,0,True,71.80987548828125,36,11.753983951151392,66.23513698210812,65.74162773132325,53.92417940775553,,0.01606937,True,2,100,True,,,False
155,2023-11-02,68.80384,69.34927,67.74273,68.07991,3778564.5,258163140.0,68.65,0.0,DELL,0,0,True,71.80987548828125,37,11.753983951151392,66.40284364540014,65.98239227294921,54.12004203796387,,0.015767341,False,3,100,True,,,False
156,2023-11-03,68.412125,69.478195,68.06999,68.93277,3957506.5,273494180.0,69.51,0.0,DELL,0,0,True,71.80987548828125,38,11.753983951151392,66.63283692994473,66.24258071899413,54.31932495117187,,0.01581629,False,4,100,True,,,False
157,2023-11-06,69.18069,71.6996,69.18069,71.37234,6403448.5,453426560.0,71.97,0.0,DELL,0,0,True,71.80987548828125,39,11.753983951151392,67.06370060370507,66.56142181396484,54.52995236714681,,0.01634738,True,0,100,True,,,False
158,2023-11-07,71.00541,71.70951,70.55914,71.01533,5704866.0,405757500.0,71.61,0.0,DELL,0,0,True,71.80987548828125,40,11.753983951151392,67.42293940824217,66.85379463195801,54.73884699503581,,0.016219545,False,1,100,True,,,False
159,2023-11-08,71.06491,71.897934,70.44014,71.878105,3555803.8,253401650.0,72.48,0.0,DELL,0,0,False,0.0,0,0.0,67.82795447690872,67.17703155517579,54.95394655863444,,0.016400117,True,2,100,True,,,False
160,2023-11-09,72.026855,72.66154,71.06491,71.64009,3585465.0,257233550.0,72.24,0.0,DELL,0,0,False,0.0,0,0.0,68.17451233740636,67.51148345947266,55.17114883422852,,0.016479025,True,3,100,True,,,False
161,2023-11-10,72.106186,73.17722,71.808685,72.88963,2581721.5,187620290.0,73.5,0.0,DELL,0,0,False,0.0,0,0.0,68.60315968661587,67.86007873535156,55.388914082845055,,0.016508644,True,4,98,False,,,False
162,2023-11-13,72.245026,73.43507,71.749176,73.15739,3261767.0,238308260.0,73.77,0.0,DELL,0,0,False,0.0,0,0.0,69.01718033144944,67.97834442138672,55.60736401875814,,0.016583148,True,0,98,False,,,False
163,2023-11-14,73.816864,73.84166,72.71608,73.27639,5215275.5,382087780.0,73.89,0.0,DELL,1,0,False,0.0,0,0.0,69.4043812172889,68.10076522827148,55.824859670003256,,0.016299216,False,1,98,False,,,False
164,2023-11-15,72.41361,73.504486,71.90795,72.33428,5311061.0,385594370.0,72.94,0.0,DELL,0,0,False,0.0,0,0.0,69.67073582675233,68.15760131835937,56.03102584838867,,0.016064005,False,2,98,False,,,False
165,2023-11-16,72.19544,72.47312,71.21366,71.9376,4078158.5,292662370.0,72.54,0.0,DELL,-1,0,False,0.0,0,0.0,69.87681431360475,68.23589035034179,56.230469665527345,,0.015956914,False,3,98,False,,,False
166,2023-11-17,72.19544,73.39539,72.00702,72.9888,4086607.8,297922370.0,73.6,0.0,DELL,0,0,False,0.0,0,0.0,70.15972210771596,68.30522521972657,56.432714182535804,,0.016169356,False,4,98,False,,,False
167,2023-11-20,73.27639,73.40531,72.50287,72.75079,3269120.0,238113760.0,73.36,0.0,DELL,0,0,False,0.0,0,0.0,70.39527404856281,68.3370603942871,56.62320978800456,,0.015998399,False,0,98,False,,,False
168,2023-11-21,73.21689,73.43507,72.304535,73.00864,3768604.8,275069300.0,73.62,0.0,DELL,0,0,False,0.0,0,0.0,70.63285245093068,68.40225570678712,56.826233825683595,,0.016087612,False,1,98,False,,,False
169,2023-11-22,73.6334,74.75401,73.39539,74.05983,3551705.8,263446940.0,74.68,0.0,DELL,0,0,False,0.0,0,0.0,70.9443958382928,68.49399734497071,57.0421560160319,,0.016253239,False,2,98,False,,,False
170,2023-11-24,74.01025,74.42676,73.55406,73.792076,1710093.2,126339544.0,74.41,0.0,DELL,0,0,False,0.0,0,0.0,71.2032758630698,68.56638076782227,57.25506334940592,,0.016184816,False,4,98,False,,,False
171,2023-11-27,73.70282,74.50609,72.73096,73.84166,3717063.8,274270700.0,74.46,0.0,DELL,0,0,False,0.0,0,0.0,71.44312892514513,68.67663711547851,57.46869295756022,,0.016227402,False,0,98,False,,,False
172,2023-11-28,73.385475,74.287926,73.236725,73.41523,3152857.5,232235970.0,74.03,0.0,DELL,0,0,False,0.0,0,0.0,71.6224108226195,68.78112594604492,57.685812632242836,,0.016117893,False,1,97,False,,,False
173,2023-11-29,73.83174,75.458115,73.797035,74.436676,5473297.0,408586460.0,75.06,0.0,DELL,1,1,False,0.0,0,0.0,71.8782531137805,68.89125183105469,57.91000310262044,,0.016357623,False,2,97,False,,,False
174,2023-11-30,74.48131,75.34904,74.020164,75.23995,10608029.0,793795460.0,75.87,0.0,DELL,0,0,False,0.0,0,0.0,72.18386211138248,69.03637680053711,58.13217122395833,,0.016471814,False,3,97,False,,,False
175,2023-12-01,71.26325,72.45229,67.93115,71.332664,14481420.0,1029787140.0,71.93,0.0,DELL,0,0,False,0.0,0,0.0,72.10648050941555,69.11321731567382,58.323785883585614,,0.015525226,False,4,97,False,,,False
176,2023-12-04,70.28147,70.46989,68.09974,68.74434,7506404.0,517417060.0,69.32,0.0,DELL,0,0,False,0.0,0,0.0,71.80083128031029,69.10653793334961,58.49599057515462,,0.01504325,False,0,96,False,,,False
177,2023-12-05,68.635254,69.73604,68.53609,68.71459,5019073.0,346279700.0,69.29,0.0,DELL,0,0,False,0.0,0,0.0,71.5202640711894,69.099658203125,58.66185989379883,,0.015045299,False,1,95,False,,,False
178,2023-12-06,68.903015,69.24019,66.94937,67.068375,5304228.0,359089340.0,67.63,0.0,DELL,-1,-1,False,0.0,0,0.0,71.11554684960755,69.08154891967773,58.81414291381836,,0.0147424415,False,2,94,False,,,False
179,2023-12-07,67.00887,68.23857,67.00887,68.0204,5506430.5,373114000.0,68.59,0.0,DELL,0,0,False,0.0,0,0.0,70.83416995427746,69.1018083190918,58.97917096455892,,0.014833512,False,3,92,False,,,False
